1022,108.6
70.1,172.5
118.7,183.1
203.2,177.1
250.6,167
236.3,162.1
296.1,154
345,156.7
377.5,155.2
309.1,162.4
363.5,161.8
412.4,163.1
424.2,178.3
480.3,165.7
537.1,158.1
628.5,157.7
715.8,160.6
666.4,153.3
492.8,153.5
563.7,147.9
622.4,147.9
660.2,147.8
646,147.5
711.4,147.3
761.2,154
734.1,152.9
786.2,152.5
858.2,149.5
939.8,139.7
979.7,152.8
1016.6,142.4
97.2,226.8
90.4,219.4
142.9,223.1
98.1,214.7
172.1,212.1
212.3,217.4
270.9,212.9
247.5,219
218.1,230.4
266.5,227.8
309.1,216.6
349,210.5
413.8,207
461.2,211.1
386.2,205
333.5,207.1
443.4,206.8
529.6,217.2
522.5,207.7
569.8,202
617.5,202.1
662.3,207.5
695.9,207.3
770.4,212.7
836.4,226.3
821.4,232.3
890.8,216.1
840,216.2
961.3,244.2
904.4,230.2
166.2,271.7
215.9,283.8
167.4,282.5
132.4,269.6
172.5,267.9
234.6,276.3
214.7,271.9
266.8,274.7
243.1,276.3
299.4,271.8
276.3,274.7
150,274.4
192.6,279.2
259.6,274.7
286.2,274.7
241.1,268.6
283,274.9
318.6,267.6
349.2,267.1
409.8,272
473.6,277.5
535.9,281.9
559.4,281.9
615.4,274.7
565.1,280
678.5,268.8
654.8,265.1
712.6,271.6
806.6,276.8
877.6,280.3
843.8,276.1
726.9,274.9
687.8,271.4
661.2,267.5
712.7,275
993.4,288.1
928.8,291.6
969.1,295.1
100.9,326.4
68.6,332
107,335.2
131.2,332.1
187.3,331.5
266.1,326.3
420.2,310.5
84.5,335.1
132.5,331.3
183.7,329.3
267.7,318
89.1,403
120.2,422
177.6,425
292.9,424.8
251.8,426.8
333.5,424.2
369,424
342.9,414
389,412.8
446,418.3
520.6,419.4
554.3,419.6
590.7,424.5
657.3,431
724.4,432.2
792.3,436
782,432.6
879.4,441.2
938.3,447
814.5,448.3
985,464.2
978.3,450.1
48.2,468.4
84,488
137.7,495.3
205.2,504.8
991.2,471.7
252,510.3
191,504.6
275.9,500.7
260.5,500.6
79.5,490.4
145.4,505
283.1,508.7
266.6,506.4
325.8,510.3
370.4,519.9
359.9,505.3
455.8,501.2
436.3,492.7
516.4,474.8
565.5,472.4
611.3,477.5
656.4,482.5
635,478.5
686.6,491.2
573.6,471.2
617.4,478.1
658.3,487.9
323.8,257
493.4,285.6
248.8,99.1
72.1,18.9
22.3,56
3.1,58.4
124.6,63.7
63.8,54.4
155.8,51
232.2,59.3
415.3,79.2
343.9,80.3
442,90.5
527.8,79
685.3,94
615.7,105
792.7,117.2
871.1,127.1
846.7,115.6
930,112.3
72.8,125.6
24.7,114.6
159.7,128.8
130.3,118.1
227.8,115.6
195.8,114.8
256.3,110.4
340.5,124.2
323.5,141.2
376.7,135.6
454.8,138.8
575.1,136.2
534.9,132.6
610.3,140.3
657.1,152.9
559.3,141.8
590.3,142.3
705.9,146.6
815.9,136.7
766.7,143.8
892.1,145
51.9,209.1
9.2,200.8
74.9,232.9
137.9,226.7
243.2,223.2
205.6,223.8
369.3,212.4
303.3,209.5
247.6,211.6
201.8,210.6
263.8,199
503,211.6
455.4,209.6
483.5,215.9
405.7,214.5
486.4,210.7
553,212.8
613.5,212.1
591.1,215.9
747.5,214.2
703.6,215
879.8,215.9
949.7,216.2
40.6,214.8
40.4,256.9
73.6,268.3
114.3,266.8
168.8,259.3
211.3,245.3
268.6,237.3
197.9,233.9
173.5,245.8
184.3,254.9
232.8,262.9
204.8,263.2
291.7,297.2
366.7,302.7
335.8,306
417.3,306.5
501.5,303.3
489.3,296
554.4,288.5
631.2,299.8
674.4,303.3
753.5,297.8
845.9,309.5
911.3,306
964.5,301
886.8,305
937.5,296.7
172.1,301.6
43.9,319.2
22.6,327
70.9,315.1
111.5,317.8
147,342.2
292.8,370.7
214.4,360.6
533.5,356.4
452.3,353.7
588.8,346.7
547.8,343.2
625.5,341
766,329.4
869.1,321.1
938.8,330.6
84.2,373.2
20.3,390.9
63.1,389.6
125.4,392.7
96.7,389.6
306.7,390.7
236.9,379.3
167.7,370.8
217.9,368.4
285.1,379.3
507.1,387.2
387.1,385.8
426.7,370
494.7,363.5
359.6,367.8
519.4,368.7
491.2,370
562.7,366.6
748.5,370.1
500.8,381
536,388.1
577.1,401.3
656.7,402.3
703.3,407.2
646.1,405.8
693.9,402.4
692,394.9
746.3,407.7
728.6,397.4
797.4,398.9
866.9,401.8
942.4,396.4
916.7,398.6
985.1,398.2
60.7,432.4
27.8,439
103.8,444.5
247.8,433.6
187.5,430.4
368.4,422.3
461.5,426.5
425.8,428.1
502.6,430.8
593.2,422.9
568.1,431
637.8,431.9
716.8,435.3
857.9,442.5
772.9,446.1
918.1,442.3
874.4,435
940.8,429.6
156.3,464.8
37.7,476.6
193.6,469.2
80.1,475.1
177.1,469.8
455.8,480.7
346.8,483.2
656.6,492.9
718.6,500.1
568.6,497.6
543.5,498.4
614.5,515.7
714.1,520.3
868.6,519.7
800.9,524.7
894.8,508
776,501.6
797.4,503.7
828.8,499.9
877.2,499.6
951,506.3
76.4,550.5
43.1,550.2
112.8,559.5
234.2,554
393.5,545.7
356.1,541.6
612.4,557
462.9,539
547.8,548.5
863.6,557.7
958.5,559.6
933.4,560.2
150,610.1
55.3,596.5
98.8,598.6
143.4,603.9
241.9,604.5
352.6,592
304.1,589.3
492.3,577.4
81.3,108.1
139.3,131.4
145.2,112.7
210.9,113.5
260,124
168.1,127.2
182.5,98.7
272.8,134.4
358.2,129.8
394.1,116.3
470.1,131.8
545,131.8
476.8,136.3
605.9,138.9
681.6,144.2
728.1,140.1
705.7,140.2
758.8,141.3
818.8,147.7
776.6,148.5
871.3,153
849,150.2
945.8,148.4
975.1,155.8
933.8,149.6
961.5,145.7
101,177.7
51.8,183.4
162.6,187.4
268.9,177
340.5,178.8
393.2,168.4
423.2,165
482.7,169.2
560.1,172
631.3,183.2
728.8,154.2
728.6,189
751.3,191.6
816,201.7
936.2,210.4
978.7,203.2
35.9,245.4
103.2,243
15.2,237.3
124.2,241.9
203.7,242.5
271.8,241.1
138.5,250.8
122.3,255.9
134.8,230.5
150.8,244.8
235.1,243.8
287.4,251.1
313.9,242.2
353.2,231.9
395.5,235.9
958.5,200.7
987.5,201.1
77.8,253.8
55.4,261.7
106.2,262.4
157.3,261.2
216.5,250.8
281.8,248.7
219.1,250
186.5,253
246.1,245.7
301.1,237.6
317.1,227.6
364.5,231.5
342.2,242.9
390.7,238.5
476.4,235.3
542.7,242
567.3,249.2
651.3,256
707.2,260.3
947.7,263.8
771.8,253.4
701.1,246.5
651,242.6
721.8,242.2
837.3,246.6
913.9,247.1
84.4,304.1
72.9,314.9
136.7,318.9
747.5,303
871.5,314.4
920.4,316.2
958.2,313.2
944.1,310.9
22.4,371
78.6,371.3
151.2,364.9
136.6,370.8
213.5,373.1
315.5,370.9
615.4,356.3
767.7,349.2
946,368.7
42.5,407
41.6,427.1
140.8,417.6
188.6,413.5
136.3,422.6
180.4,416.3
282.5,420.9
335.3,426.8
314.5,433.5
345.9,431.5
407.9,421.5
454.7,424.1
383.5,427.6
534.7,417.9
607.3,410.9
717.9,417.4
693.1,414.8
785.1,413.6
868.9,406.7
752.1,402.3
803.3,402.8
869,353.5
863.3,403.4
890.9,407.2
944,405.5
964.1,411.8
70.1,468.8
54.7,477.5
155,470.2
114.7,468.9
197.3,466.7
291.4,464.5
385.5,468.6
454.1,473.6
499.8,448.3
570.6,461.6
803.6,467.2
908,470.4
954,474.6
88.2,543.1
173.5,525.4
141.2,534.6
113.2,534.7
41,533.9
95.8,527.9
140.5,503
210.7,506.6
122.5,522.5
192.4,523.6
231.3,518.5
175.5,520.7
215.6,520.7
292.6,513.5
213.1,517.7
336.9,521.1
419.5,528.4
386.5,540.3
445.4,533.7
515.6,527.5
430,523
542.8,524.9
599.3,524.7
551.2,526.4
692.7,517.1
680.8,522
745.3,521.2
229.4,536.8
302.7,528.8
90.2,541.6
820.7,527.8
894.9,523.7
947.2,525.4
117.2,585.3
307,590.2
380.9,590.9
466.5,590.8
834.5,578.4
949.5,583.5
405.3,639.8
547.1,586.5
620.9,632.5
591.1,635.4
484.7,650.8
540.9,646.3
300.7,650.1
411.9,651.7
378.2,259.4
189.6,261.6
40.7,166
50.1,107
28.4,98.9
161.9,105.7
225.6,95.6
273.2,82.4
155.2,102.6
137.7,94.3
202.6,93.9
294.5,101
263.3,111.4
370.8,84.5
343.4,100.6
396.4,99.3
443.7,85.3
508.7,66
472.1,79.3
540.3,72.1
595.1,71.7
637.4,84.4
697.8,89.6
746,102.7
792.8,96.6
787.8,91.5
839.9,97
875.5,89.3
937.4,77.3
49.6,145.9
15.4,166.5
130.5,162.2
143.3,159.9
195.1,167.3
268,165.7
258.2,184.4
337.8,187.4
360.4,185.1
339,173.2
387.8,166
430.2,140.6
484.8,123.9
533.7,145.1
569.5,156.5
633.8,160.9
607.1,156.7
560.7,137.4
546.5,132.7
610.1,143.6
691.8,161.7
731.1,157.7
776.4,145.6
810.3,143.5
848.8,143.2
884,141.9
940.3,152.6
36.2,216.7
48.3,233
87.9,236.3
72.8,238.1
38.2,235.9
138.8,222.6
187.3,226.6
222.5,238.4
263.7,249.6
243.2,250.6
290.8,253.4
283.4,252.9
357.4,249.8
433.1,243
492.4,227.9
546.6,225.3
517.7,217.7
499.1,209.9
559.9,214.9
542,211.7
562.7,221.2
611.7,219.7
599.8,222.1
665.4,219.6
701.6,216.5
674,219.7
692.9,226.8
747.7,226.2
757.8,229.8
787.7,223.8
826.5,224.2
863.5,215
899.4,214.4
943.5,228.1
921.8,238.5
44.9,290.6
31.5,298.3
58.5,298.4
43.5,291.7
113.6,287.1
164.4,273.2
145.6,270.3
175.2,275.6
201.2,273.7
237.5,277.4
229.9,284.1
267.1,287.2
284.5,294.7
321.4,295.1
398.5,286.2
376.6,277.8
481.9,265.2
464.4,269.5
501.3,269.3
548.6,272.8
589.7,283.7
663.5,290.8
652.1,293.5
716.1,285.6
693.7,271.4
781.8,274.3
746.5,289.2
841,294.4
894.5,277.3
896.4,258.1
935.2,270.5
950.4,283.5
911.5,281.5
38,310.2
20.1,329.5
58.5,337.8
105.6,342.2
93.8,340.7
143.8,338.4
197.9,338.8
179.6,321.9
235.7,318.6
274.2,333.9
307.5,349
253.9,349.2
297.4,353.4
298.6,360
327.7,368.8
362.7,370.6
388.4,370
407.4,358.1
445.4,347.7
383.8,342.6
431.3,343.6
453.1,339
519.8,336.4
547.6,339.8
580.4,331.7
509.2,346.8
627.9,354.7
610.6,362.5
708.9,358.1
691.3,354.3
763.7,351.3
751.4,352.2
815.2,333.4
865.5,324.9
904.4,330.5
952.6,323
928.6,307.3
853.4,337.4
801.3,327.1
793.2,322.1
869.3,314.4
938.9,302.6
910.9,298.7
945.2,294.2
73.5,348.8
23,350.5
52.3,361.2
103.1,371.1
91.4,372.8
154.5,386.9
230.5,388.5
271.9,397.4
315.6,402.4
364.7,409.1
402.6,418.2
454.3,429.5
495,429.1
546.7,417.8
604.1,410.8
644.2,399.8
699.4,398.4
738.4,404.4
798.6,398.8
852.1,396.4
918.5,387.4
968.6,368.8
69.4,413.4
31.3,404.5
66,414.5
97.1,423.3
139.8,427.4
83.5,412.6
147.5,436.8
137.5,424.3
178,436.2
198.3,452.9
276.6,473.7
328.2,463.5
416.7,461.8
413.4,462.7
815.5,393.1
759.2,393.6
603.7,400
504.5,399.5
478.3,395
529.8,392.2
581.7,398.3
639.1,403
681,397.3
608.4,411.4
641.1,422.6
708,399.1
749.2,386.1
791.9,384.3
846.1,388.7
922.3,376.5
352.1,305.4
310.9,299.3
244.9,330.2
330.1,210.8
351.5,200.7
444.9,190.4
505.2,205.5
559.8,210.7
253.6,256.7
187.7,263.8
690.6,236.4
851.4,272
903,297.7
946.5,302
870.7,284.2
920.4,309.3
85.9,305.3
146.4,331.7
727.6,398.2
786.9,402.2
351.6,381
878.9,476.6
907,474
952.5,422.8
90.9,436.1
37.3,449.1
137.3,439.9
122.9,441.7
194.9,447.9
160.6,449.8
435.4,479
504.6,515
578.4,521.6
794.9,555.8
766.8,546.6
881.8,455.2
880.5,513.3
