873.9,412.8
906.7,413.2
947,414.1
55.1,474.1
93.9,491.9
134.7,484.2
182.7,476.7
245.9,464.9
212.8,480.3
273.3,467.1
307.1,473.1
343.7,466.7
379.1,468.2
445.9,472.8
507.3,471.2
577.9,460.9
623.2,463.3
678.2,469.2
109.7,519.8
194.2,538.3
279.1,509.9
371.7,514.2
456.2,519.7
555.8,526.3
455.1,543.7
145.2,578.3
237.3,578.3
319.2,575.7
434.9,574.9
550.3,575.8
664.7,572.8
839.8,579.8
466.8,420.2
605.2,417.8
633.1,413.2
743.9,414.7
800.2,419.1
838.9,420.3
894.7,417.1
947.3,418.7
962.7,427.7
113.8,473.9
199.3,478.3
214.3,475.2
363.2,470.9
444.8,470.8
553.3,461.1
760.7,405.8
885.3,410.7
931.7,410.7
260.7,479.7
422.3,471.8
514.1,478.3
637.8,462.8
658.8,476.9
802.7,407.1
107.7,128.8
216.7,125.8
330.2,121.1
383.7,118.3
477.2,125.8
624.7,129.9
806.7,120.3
892.3,129.3
125.1,174.2
305.8,176.1
452.8,183.8
560.9,181.1
669.2,179.1
783.8,183.2
851.3,175.3
345.1,225.1
446,231.7
535.9,221.8
668.1,229.2
736.7,224.8
145.3,278.3
97.3,336.3
225.3,329.8
385.3,332.9
527.7,330.7
653.8,314.8
772.8,323.9
780.9,377.8
935.7,371.9
205.7,419.7
349.2,424.2
514.9,415.3
669.3,416.8
759.7,420.2
807.9,415.8
855.1,417.1
902.3,423.7
56.8,478
75.2,470.9
152.3,481.2
200.8,471.9
283.7,476.8
354.8,482.7
422.2,481.3
492.2,484.7
552.7,476.7
623.1,478.3
669.8,468.2
534.3,520.9
598.3,520.1
728.3,427.9
849.8,426.1
870.9,419.7
910.8,421.7
951.3,421.8
92.1,486.7
186.8,485.1
286.8,476.2
389.2,480.3
489.7,479.1
588.3,480.7
652.1,466.1
757.8,430.7
841.8,415.1
936.9,417.7
132.7,119.7
75.7,121.3
206.3,114.7
466.9,127.1
599.2,121.7
568.8,121.3
581.7,324.2
91.9,372.3
157.1,370.8
247.2,368.7
316.2,363.2
429.3,368.9
478.1,376.9
967.3,369.2
101.2,489
820.8,417.3
872.8,423.2
910.1,423.3
942.9,420.8
121.1,482.8
194.9,480.7
227.9,475.7
291.9,474.8
354.3,475.8
439.1,476.2
485.2,476.3
514.3,469.8
560.9,467.8
613.8,475.7
678,481.2
121.1,519.8
202.8,520.2
330.3,521.9
438.9,526.2
348.7,588.8
479.7,580.1
681.9,575.8
836.2,588.2
74.9,619.8
78.1,486.9
140.2,484.2
212.8,485.2
324.7,479.8
368.7,470.8
454.1,481.8
499.9,482.9
564.9,489.3
613.9,486.9
652.1,488.1
666.8,477.7
102.7,327.8
471.9,332.8
527.1,284.1
98.7,115.9
136.9,118.1
230.7,117.1
320.2,124.2
432.1,121.2
565.2,118.8
640.8,122.2
717.2,116.7
784.1,117.1
842.7,119.2
880.3,114.9
127.3,194.2
167.1,182.1
204.9,171.8
296.8,170.1
395.2,172.3
494.2,171.7
582.9,174.1
688.3,163.2
794.2,167.9
877.1,157.9
271.3,213.8
436.2,224.9
593.3,232.7
756.1,230.1
147,277.7
183.7,326.8
275.9,372.9
478.1,361.8
628.1,366.1
736.2,373.1
574.8,413.7
726.9,413.2
779.2,410.8
851.2,420.3
927.8,425.8
963.9,422.8
81.2,465.1
107.3,474.3
178.3,475.7
294.9,477.7
354.7,480.7
413.9,478.3
471.7,478
557.2,486.8
608.3,484.1
649.7,483.1
725.8,426.8
779.7,424.3
852.2,423.2
931.1,425.3
316.1,482.7
774.2,429.3
364.3,481.9
489.2,481.7
598.8,474.1
883.1,420.7
951.3,420.3
145.7,482.7
221.9,485.7
330.3,487.7
408.3,495.2
538.7,495.9
89.8,124.2
126.7,121.3
211.1,118.7
314.7,120.3
441.1,121.8
530.2,124.9
624.3,168.1
599.3,122.9
714.1,156.8
817.9,169.9
898.8,171.8
407.8,204.9
817.2,217.8
146.8,330.7
280.8,319.3
449.8,323.7
681.1,316.2
796.1,326.2
880.9,330.3
938.3,326.8
123.2,359.7
422.1,371.2
524.1,359.1
630.7,369.3
706.8,371.1
112.3,419.3
151.9,419.3
509.3,420.1
740.9,430.3
869.2,413.3
814.3,424.7
909.7,420.7
992.7,424.9
72.2,493.1
125.8,482.9
162.2,475.9
241.7,477.3
309.9,475.7
427.2,476.1
544.3,483.1
651.7,476.3
557.2,489.8
680.3,489.3
202.2,507.7
166.9,514.7
604.2,524.7
769.3,524.7
874.3,522.1
382.1,578.3
550.2,575.9
697.3,566.7
830.3,572.8
896.8,567.2
67,626.9
98.1,629.2
740.7,425.7
780.7,418.9
821.7,414.2
879.9,404.9
900.8,416.2
942.2,420.1
85.3,483
103.3,488.1
157.8,498.8
216.1,490.7
247.8,473.1
325.7,472.2
389.2,473.2
455.9,476.7
528.1,477.3
602.7,464.3
699.7,470.9
802.7,407.8
106,128.5
148,131.5
282,145.5
496,131.5
576,132.5
774,116.5
860,118.5
116,175.5
230,180.5
309,180.5
462,175.5
661,176.5
832,177.5
897,176.5
180,225.5
220,233.5
309,232.5
404,227.5
506,219.5
655,229.5
751,212.5
888,221.5
148,271.5
274,328.5
381,321.5
567,332.5
664,311.5
801,333.5
900,322.5
171,370.5
276,389.5
455,370.5
585,374.5
767,383.5
522,409.5
736,406.5
801,411.5
862,415.5
917,417.5
949,418.5
88,472.5
152,494.5
245,492.5
337,483.5
454,487.5
555,482.5
609,477.5
87,533.5
185,533.5
228,535.5
770,433.5
849,422.5
915,418.5
951,419.5
162,473.5
273,477.5
295,476.5
413,478.5
490,476.5
571,472.5
648,490.5
667,479.5
491.3,269
80.2,174.5
87.6,122.7
566.5,108.9
370.3,107.5
500.4,122
561.8,122
828,113.8
897.2,126.6
150.3,166.6
750.2,171.6
825.3,163.4
895.2,164.6
971.1,177.8
71.9,221
352.2,225
621.6,222.5
788.8,174.5
843.8,174.5
951.9,208.8
125.3,269
182,270.1
55,328
118.8,317.1
193.4,318.5
303.2,312.5
426,313.7
624,323.5
768.9,314.1
887.6,317.1
705.1,326.7
584.6,324.4
656.8,313.8
718.5,315.9
784.8,316
855.9,316.9
914.4,325.3
972.8,328.7
59.9,421
43.6,421
129,371.5
274,371.5
377.5,388.5
543.3,380.3
853.3,387.1
827.1,421
553.7,432
638.2,424.4
70,562.1
75.3,519.4
209.7,522.5
315,522.5
379,522.5
452.2,522.5
646.5,522.5
808.2,522.5
915.9,535.2
965.6,536.9
88.6,623.5
206.4,623.5
306.5,623.5
432.6,575.5
633.6,623.5
727.6,623.5
829.9,575.5
931.8,587.5
375,469.8
571.7,486.7
555.4,486.6
431.4,437.5
348.9,436.8
102,479.5
298,421
361,437.5
469.8,432.4
586.6,437.7
712,421
808.7,434.4
876.7,428.3
919.4,418.9
933.4,415.4
74.5,489.1
44.6,479.5
31.6,479.5
110.7,485.8
167.7,480.1
231.3,475.7
577,468.1
620.8,478.6
518.1,483.3
577.8,476.9
338.3,488.5
298.2,485.2
393.2,479.5
460.9,486.7
552.1,484.1
612.3,480.7
931.9,426.9
914.3,416.5
891,411
928.8,410.2
72.4,479.5
90.6,479.5
164.8,479.5
62.3,226.7
173.9,185.2
90.1,180.9
158.3,226.2
255.3,221.7
366.2,222.7
418.1,224.2
638.1,163.2
774.2,165.2
755.1,213.3
723.1,216.7
604.9,312.2
811.1,311.3
887.7,311.8
663.9,393.8
703.7,384.2
776.9,376.3
32.7,367.9
121.3,378.2
236.2,372.8
333.3,374.9
457.9,382.3
156.9,417.7
226.9,419.7
736.1,414.8
801.8,417
873.7,430.3
920.8,417.2
951.2,420.9
85.7,479.8
142.7,487.7
196.7,470.1
240.7,466.9
278.9,472.9
342.2,470.2
432.3,464.3
490.3,470.1
564.1,472.1
631,475.2
100.1,525.3
101.1,566.3
230.7,561.8
391.3,578.2
563.1,576.1
651.7,572.8
772.2,586.9
743.3,425.8
775.1,420.8
833.8,423.7
938.8,421.1
61.2,480.9
122.3,472.3
219.1,471.8
349.2,468.1
438.1,463.7
557.2,478.2
645.2,470.8
719.7,423.7
839.9,417.3
938.7,442.8
208.7,492.8
854.8,408.1
106.7,123.2
166.1,107.9
248.3,119.3
427.8,131.9
653.7,127.9
304.2,161.9
470.2,174
536.1,171.3
523.1,207.3
223.2,325.7
405.3,329.1
518.3,371.2
667.3,368.2
697.1,420.8
786.8,421.9
837.8,422.1
907.2,421.9
936.1,419.9
70.1,466.8
122.8,472.3
189.9,474.7
270.1,472.1
322.7,467.3
415.3,464.9
507.1,469.1
573.9,470.1
617.8,473.7
799.9,421.9
878.1,418.9
926.7,418.9
82.9,485.7
168.8,471.2
196.1,461.2
113.9,480.7
214.3,477.2
309.3,478.2
822.2,414.1
891.1,413.9
949.9,418.8
928,436.1
900.1,426.9
330.2,469.9
375.8,467.3
493.3,475.8
538.9,476.3
627.8,478.9
195.8,171.4
185.6,113.9
156.1,108.6
134.9,111
237.4,118.7
346.5,124.6
513.8,130
760.2,122
277.8,167.2
451.5,174.5
585.9,122
961.6,109.5
456.5,222.5
172.6,222.5
272,212.1
204.2,261.4
159.8,329.3
462.6,332.6
594.7,329.3
714.2,328.4
843,312.9
926.9,307.6
1012.6,323.5
145.1,421
292.8,387.2
389.1,387.7
473.3,371.5
549.6,371.5
777.5,367
933.9,323.5
1006.5,335.2
224.7,421
250.1,430.3
318.6,434.3
470.5,427.7
587.2,425.9
766.6,417.1
937,403.9
123.3,522.5
171.2,523.9
250.1,523.5
333.1,520.3
483.3,519.9
595.2,521.6
684.6,521.9
915,506.3
826.3,507
137.9,575.5
104.2,568.9
570.9,583.2
686.6,584.9
790.1,575
939.5,575.5
83.3,625.1
889.5,575.5
431.7,179.7
507.8,174.5
665.2,183.8
598.3,185.1
121.6,181.5
214.1,190.8
274.6,231.5
498.5,229.1
380.6,234.9
452.9,233.3
529.8,222.5
615.4,233.1
775.3,218.9
836.1,219
668.8,226.3
723.6,229.2
932.2,212.6
890.1,211.4
987.1,222.5
178.2,273.6
131.8,269
212.5,323.5
363.5,261.7
443,269
502.3,222.5
565,236.6
615.4,231.5
688.1,217.2
743.1,210.1
985.8,132.5
903.8,130.3
961,120.2
167.2,215.8
110.7,231.2
198.1,222.5
275.6,222.5
258.8,222.5
360.7,220.9
425,188.3
270.4,222.5
226.7,228.2
297.5,222.5
192.1,222.5
266.5,182.5
611.7,182.4
877.3,174.5
759.9,159.3
688.8,166.7
740.9,166.9
678.9,222.5
523.9,221.4
795.7,214.4
710.9,225.9
626.8,234.1
472.9,174.5
329.3,189.4
395.6,186.8
473.3,186.1
530,189.7
577.9,185
662,177.9
646.8,175.7
711.1,176.5
767,167.6
804.7,167.1
854.8,160.1
540,174.5
501.8,174.5
449.5,222.5
488.2,211
190.6,330.5
131.9,323.5
176.5,339.4
146,336.9
224.3,323.5
155.3,323.5
227.1,323.5
285.7,323.5
272.4,340.1
260.9,335.1
312.6,333.7
373.1,332
412.5,334.7
568.6,335.6
521.2,337.9
747.9,319.1
901.2,312.2
1004.5,323.5
161.7,388.8
276.3,371.5
365.5,371.5
457.2,371.5
581.4,389.1
537.7,387.9
612.6,386.8
652.9,386.2
548,371.5
524.3,421
615.3,371.5
678.6,389.5
750.9,383.6
833.7,370.4
791.7,372.3
987.7,371.5
29.7,479.5
137.1,421
288.3,436.6
500.9,434.5
887.8,419.1
668.5,429
761.3,427.2
316.1,425.9
406,422.1
963,414
889,414.5
969.1,409.8
93.7,513.2
131.7,479.5
175.4,479.5
181.3,522.5
251.2,507.9
212.8,506.8
133.6,479.5
164.4,522.5
184,479.5
252.7,479.5
228.4,479.5
95.7,489.5
151.1,522.5
120.6,522.5
191.6,509.3
350.2,269
58.7,121.8
139.2,113.3
122.3,129.3
209.1,122.2
301.7,129.8
445.9,135.7
532.8,125.9
594.2,122.3
666.3,119.8
784,128.1
888.2,175.8
918.7,130.3
69.7,215.9
214.9,212.7
393.9,213.3
493.8,215.9
106.9,318.7
209.2,320.8
283.9,359.3
514.9,371.3
590.9,374.2
769.9,376.9
890.2,384.9
950.9,383.7
150.9,424.9
237.9,432.9
319.1,426.7
627.9,425.8
742.7,427.8
798.7,427.1
832.2,426.2
878.1,425.8
919.8,425.1
957.8,424.2
89.8,479.7
168.1,479.1
164.1,484.9
242.7,476.9
305.7,468.2
366.2,474.9
436.1,477.7
505.1,479.9
578.8,475.1
624.8,478.7
409.7,477.7
504.9,484.2
632.2,482.1
755.8,414.9
821.7,410.1
884.3,411.2
918.9,408
952.8,420.3
89.8,489.1
128.9,493.8
176.8,488.8
206.9,476.3
275.3,474.3
298.9,483.7
375.9,479.9
439.1,478.3
518.3,484.3
568.7,475.8
628.3,473.7
664.9,469.2
73.8,124.3
143.7,115.9
341.8,113.2
476.7,114.3
906.7,127.7
945.9,132.2
88.7,158.8
128.7,164.1
322.9,174.8
377.7,175.9
408.1,175.3
460.8,177.9
538.8,172.8
520.3,182.8
646.1,178.7
713.3,171.9
781.8,165.1
879.8,171.7
85.7,215.9
897.1,216.7
930.9,216.8
405.2,323.2
594.7,313.9
700.7,307.7
837.7,320.2
904.7,318.8
953.3,318.9
88.3,381.3
171.7,380.9
249.9,382.2
373.9,385.2
473.8,374.1
545.7,371.1
599.1,368.3
673.7,375.2
765.7,375.1
877.7,383.8
411.2,416.7
575.7,420
696.1,410.9
750,413.7
794.7,421.9
853.1,424.1
907.2,424.9
938.9,423.1
38.9,471.9
63.9,477.9
97.7,487.3
201.7,480.3
314.7,479.3
376.8,474.2
483.3,473.7
535.7,478.3
585.9,473.9
642.3,478.2
761.2,422.1
836.1,421.9
893.9,424.2
930.8,425.2
53.8,469.7
93.1,472.8
153.3,479.8
199.9,482.2
284.3,475.1
342.9,478.3
411.2,484.1
505.2,483.3
551.8,482.9
617.9,487.7
95.1,78.7
73.3,106.1
128,96.2
206.7,86.4
275.7,92.9
392.7,101.7
526.2,102.8
664,125.8
769.1,125.8
822.7,97.3
869.7,94
949.6,100.6
122.5,148.7
184.8,160.8
288.8,128
432.1,124.7
550.2,123.6
336.9,207.8
410.2,206.7
494.5,210
615.9,205.6
708.9,212.2
836.9,176.1
940.8,164.1
121.4,266.9
101.7,307.4
154.2,318.3
252.7,316.1
737.3,342.4
823.8,334.7
892.7,313.9
940.8,305.2
994.4,320.5
265.8,386.1
374.1,369.7
493.4,375.2
643.2,374.1
753.7,385.1
813.9,379.6
155.3,421.2
226.4,428.8
301.9,414.6
483.5,424.4
585.3,421.2
692.5,416.8
766.9,429.9
94,473.7
153.1,480.2
182.7,473.7
178.3,494.5
236.3,486.8
312.8,486.8
427.7,478
495.5,478
585.3,474.8
675,472.6
436.5,505.4
547,502.1
602.8,489
643.2,471.5
130.1,531.7
240.6,525.1
401.5,529.5
513.1,518.5
599.5,512
657.5,472.6
900.3,422.2
167.3,472.6
243.9,463.8
388.3,463.8
498.8,461.6
608.2,469.3
662.9,467.1
66.6,38.2
108.3,60.2
106.1,120.3
164.8,111.5
270.3,92.5
370,86.6
461.6,96.1
590.5,105.7
510.7,138.6
740.8,119.6
873.4,104.9
937.2,115.2
29.9,172.3
130.3,217.8
309.9,187
512.1,195.8
707.1,187
171.4,271.3
142.1,328.4
241.7,331.4
542.9,343.1
761.3,351.9
840.4,360.7
950.4,370.9
54.9,417.1
109.1,420
209.5,418.6
120.1,363.6
195.6,368
285,376.8
343.6,370.9
386.1,383.4
437.4,352.6
531.9,373.1
614.3,374.1
701.1,372.2
785.9,377.9
959.4,379.8
69.3,408.1
174.9,411.8
178.7,438.2
231.5,426.9
274.9,402.4
367.3,411.8
435.2,426.9
474.8,425
584.2,413.7
644.5,402.4
721.8,396.8
936.8,393
812.3,394.9
806.7,425
867,400.5
985.8,411.8
88.2,447.7
180.6,438.2
322,445.8
386.2,404.3
599.2,426.9
661.5,428.8
759.5,440.1
955.7,442
80.6,338.3
78.8,368.5
195.7,355.3
267.3,368.5
350.3,336.4
716.2,345.8
829.3,342.1
961.3,345.8
105.2,398.6
227.7,394.9
371.1,393
574.7,432.6
661.5,453.3
765.2,440.1
90.1,462.8
182.5,460.9
288.1,455.2
123.7,118.1
104,121
90.8,69
125.9,50
213.9,84.4
206.5,115.2
272.5,106.4
424.9,58
528.3,99.8
599.3,115.2
776.7,80.7
873.4,79.3
924,104.9
985.5,119.6
290.8,166.5
438.9,157
400,165.8
421.3,173.1
494.5,175.3
561.2,164.3
642.6,181.9
619.1,182.6
726.1,160.6
767.2,175.3
844.8,159.9
974.5,166.5
133.3,247.1
88.6,264.7
100.3,311.6
114.9,391.5
277.6,369.5
506.3,358.5
540.7,321.1
641.8,327.7
659.4,347.5
728.3,351.9
886.6,367.3
158.9,462.5
169.2,420.8
327.5,415.6
413.9,412.7
438.1,423
530.5,422.2
584,403.9
683.6,403.2
857.3,414.2
976.7,419.3
97.6,459
90.1,506.1
144.8,474.1
199.5,485.4
256,449.6
327.7,460.9
335.2,477.8
427.6,474.1
510.6,457.1
742.6,479.7
118.4,413.7
222.1,406.2
323.9,404.3
550.2,387.3
785.9,426.9
893.4,430.7
965.1,425
284.3,494.8
646.4,476
885.9,555.2
931.2,598.5
78.3,99.1
140.6,113
232.2,100.5
328.2,105.7
444.7,96.1
411.7,113
493.8,110.1
543.6,110.1
622.8,116.7
743,128.4
867.6,121
965,125.4
122.3,146
95.9,165.8
199.2,151.1
507,154.8
593.5,154
502.6,170.1
600.1,159.2
687.3,151.8
771.6,176
964.3,195.8
82.5,210.1
42.9,232.7
42.9,287.4
52.4,347.7
161.7,325.1
335.2,400.5
416.3,402.4
604.9,360.9
731.3,370.4
759.5,370.4
842.5,362.8
914.2,377.9
71,422.2
127.4,436.9
189.7,433.2
358.2,405.4
401.5,406.1
543.6,415.6
678.5,404.7
689.5,431.8
794.3,423
861.7,412
926.9,410.5
82,471.3
53.4,496.3
74.6,516.8
197,488.9
284.2,470.6
448.4,468.4
232.9,502.1
289.4,502.9
380.2,472.1
537,459.6
566.4,459.6
602.3,472.1
522.4,479.4
507,491.9
641.1,483.8
677.8,479.4
61.4,519.7
243.9,477.9
319.4,442.8
610.3,447.2
817,426.6
931.3,417.8
408.1,501.4
633.8,483.8
